scenario,protocol,n_agents,run,denm_pdr,denm_ddl,bsm_pdr,emerg_p99,latency_p99,mean_cbr
urban,UDP,75,11,0.81146,0.81146,0.57228,9.521,9.204,0.3467
urban,UDP,75,12,0.54531,0.54531,0.56446,10.014,9.250,0.3467
urban,UDP,75,13,0.58073,0.58073,0.57066,8.982,9.256,0.3467
urban,UDP,75,14,0.73433,0.73433,0.60111,9.605,9.184,0.3627
urban,UDP,75,15,0.60547,0.60547,0.58341,10.044,9.222,0.3627
urban,UDP,75,16,0.75722,0.75722,0.62452,8.776,9.243,0.3253
urban,UDP,75,17,0.67071,0.67071,0.61322,8.271,9.235,0.3573
urban,UDP,75,18,0.66517,0.66517,0.54574,9.783,9.218,0.3627
urban,UDP,75,19,0.72031,0.72031,0.58907,9.507,9.116,0.3467
urban,MQTT,75,0,0.46176,0.37696,0.48183,261.748,425.074,0.3680
urban,MQTT,75,1,0.52647,0.41716,0.52735,260.802,421.386,0.3680
urban,MQTT,75,2,0.69104,0.56169,0.55308,239.244,420.011,0.3627
urban,MQTT,75,3,0.60208,0.49688,0.54110,236.980,419.899,0.3467
urban,MQTT,75,4,0.68333,0.55758,0.56236,236.575,419.479,0.3573
urban,MQTT,75,5,0.50417,0.40885,0.51279,240.136,422.140,0.3467
urban,MQTT,75,6,0.64921,0.53968,0.53674,227.449,418.377,0.3413
urban,MQTT,75,7,0.41691,0.33527,0.52135,255.392,421.796,0.3733
urban,MQTT,75,8,0.77463,0.64080,0.56214,229.655,418.652,0.3627
urban,MQTT,75,9,0.27590,0.21282,0.53938,271.791,420.162,0.3520
urban,MQTT,75,10,0.81592,0.67413,0.54551,240.704,419.628,0.3627
urban,MQTT,75,11,0.75313,0.62448,0.51356,228.464,422.282,0.3467
urban,MQTT,75,12,0.47083,0.37604,0.50643,238.769,423.916,0.3467
urban,MQTT,75,13,0.50313,0.40729,0.51186,235.021,422.327,0.3467
urban,MQTT,75,14,0.68010,0.55672,0.54213,223.394,420.811,0.3627
urban,MQTT,75,15,0.52786,0.42289,0.52460,247.297,422.204,0.3627
urban,MQTT,75,16,0.68889,0.59000,0.56834,228.790,417.683,0.3253
urban,MQTT,75,17,0.58889,0.48333,0.55711,239.612,418.582,0.3573
urban,MQTT,75,18,0.60647,0.50100,0.48737,230.354,422.930,0.3627
urban,MQTT,75,19,0.65990,0.53281,0.53086,239.619,422.050,0.3467
urban,QDAP,100,0,0.71429,0.71429,0.59739,2.688,11.371,0.4907
urban,QDAP,100,1,0.90681,0.90681,0.64587,2.906,11.170,0.5013
urban,QDAP,100,2,0.70375,0.70375,0.66022,2.733,11.271,0.4800
urban,QDAP,100,3,0.62128,0.62128,0.62445,2.695,11.400,0.5067
urban,QDAP,100,4,0.73830,0.73830,0.65237,2.907,11.410,0.5067
urban,QDAP,100,5,0.80575,0.80575,0.60849,2.868,11.216,0.4693
urban,QDAP,100,6,0.51341,0.51341,0.59383,2.833,11.378,0.4960
urban,QDAP,100,7,0.77500,0.77500,0.66664,2.780,11.321,0.4747
urban,QDAP,100,8,0.75495,0.75495,0.65565,2.882,11.180,0.4907
urban,QDAP,100,9,0.76264,0.76264,0.67684,2.881,11.500,0.4907
urban,QDAP,100,10,0.67563,0.67563,0.64104,2.900,11.169,0.5013
urban,QDAP,100,11,0.65930,0.65930,0.60456,2.704,11.192,0.5120
urban,QDAP,100,12,0.75275,0.75275,0.60164,2.960,11.129,0.4907
urban,QDAP,100,13,0.87424,0.87424,0.58717,2.869,11.130,0.4747
urban,QDAP,100,14,0.90575,0.90575,0.67375,2.660,11.326,0.4693
urban,QDAP,100,15,0.88127,0.88127,0.66006,2.819,11.331,0.4800
urban,QDAP,100,16,0.50963,0.50963,0.63984,2.991,11.420,0.4853
urban,QDAP,100,17,0.80403,0.80403,0.63464,2.876,11.307,0.4907
urban,QDAP,100,18,0.72811,0.72811,0.61934,2.800,10.820,0.4480
urban,QDAP,100,19,0.70431,0.70431,0.60061,2.908,11.148,0.4587
urban,DSRC 802.11p,100,0,0.47253,0.47253,0.49348,2.719,2.560,0.4907
urban,DSRC 802.11p,100,1,0.63262,0.63262,0.53243,2.801,2.564,0.5013
urban,DSRC 802.11p,100,2,0.45730,0.45730,0.55342,2.459,2.563,0.4800
urban,DSRC 802.11p,100,3,0.40922,0.40922,0.51184,2.657,2.568,0.5067
urban,DSRC 802.11p,100,4,0.49291,0.49291,0.53668,2.402,2.567,0.5067
urban,DSRC 802.11p,100,5,0.55211,0.55211,0.50969,2.540,2.548,0.4693
urban,DSRC 802.11p,100,6,0.30797,0.30797,0.48929,2.388,2.555,0.4960
urban,DSRC 802.11p,100,7,0.52727,0.52727,0.56070,2.741,2.562,0.4747
urban,DSRC 802.11p,100,8,0.50147,0.50147,0.54608,2.600,2.567,0.4907
urban,DSRC 802.11p,100,9,0.50366,0.50366,0.56450,2.854,2.557,0.4907
urban,DSRC 802.11p,100,10,0.44875,0.44875,0.52974,2.321,2.561,0.5013
urban,DSRC 802.11p,100,11,0.41719,0.41719,0.49216,2.248,2.581,0.5120
urban,DSRC 802.11p,100,12,0.50403,0.50403,0.49752,2.777,2.562,0.4907
urban,DSRC 802.11p,100,13,0.59394,0.59394,0.49012,2.865,2.561,0.4747
urban,DSRC 802.11p,100,14,0.62069,0.62069,0.56993,2.652,2.561,0.4693
urban,DSRC 802.11p,100,15,0.59064,0.59064,0.55339,2.620,2.567,0.4800
urban,DSRC 802.11p,100,16,0.31444,0.31444,0.53367,2.287,2.548,0.4853
urban,DSRC 802.11p,100,17,0.53260,0.53260,0.52605,2.484,2.564,0.4907
urban,DSRC 802.11p,100,18,0.49157,0.49157,0.52748,2.645,2.556,0.4480
urban,DSRC 802.11p,100,19,0.46196,0.46196,0.50778,2.700,2.554,0.4587
urban,802.11bd,100,0,0.67802,0.67802,0.61407,1.483,1.552,0.4907
urban,802.11bd,100,1,0.81649,0.81649,0.65040,1.563,1.550,0.5013
urban,802.11bd,100,2,0.68539,0.68539,0.67077,1.726,1.548,0.4800
urban,802.11bd,100,3,0.57872,0.57872,0.63066,1.438,1.553,0.5067
urban,802.11bd,100,4,0.69894,0.69894,0.65377,1.611,1.558,0.5067
urban,802.11bd,100,5,0.77241,0.77241,0.62887,1.588,1.540,0.4693
urban,802.11bd,100,6,0.48804,0.48804,0.60828,1.559,1.544,0.4960
urban,802.11bd,100,7,0.73333,0.73333,0.67742,1.484,1.552,0.4747
urban,802.11bd,100,8,0.70623,0.70623,0.66259,1.587,1.546,0.4907
urban,802.11bd,100,9,0.72125,0.72125,0.67914,1.629,1.551,0.4907
urban,802.11bd,100,10,0.63118,0.63118,0.64478,1.539,1.548,0.5013
urban,802.11bd,100,11,0.62246,0.62246,0.61214,1.505,1.553,0.5120
urban,802.11bd,100,12,0.68755,0.68755,0.61558,1.451,1.553,0.4907
urban,802.11bd,100,13,0.81553,0.81553,0.60879,1.509,1.548,0.4747
urban,802.11bd,100,14,0.84713,0.84713,0.68275,1.591,1.542,0.4693
urban,802.11bd,100,15,0.80337,0.80337,0.67039,1.493,1.554,0.4800
urban,802.11bd,100,16,0.47444,0.47444,0.64868,1.587,1.547,0.4853
urban,802.11bd,100,17,0.74982,0.74982,0.64350,1.552,1.553,0.4907
urban,802.11bd,100,18,0.70321,0.70321,0.64572,1.551,1.541,0.4480
urban,802.11bd,100,19,0.67804,0.67804,0.62586,1.622,1.544,0.4587
urban,C-V2X Mode 4,100,0,0.62161,0.30623,0.56063,100.242,100.788,0.4907
urban,C-V2X Mode 4,100,1,0.78065,0.39032,0.59922,100.427,100.794,0.5013
urban,C-V2X Mode 4,100,2,0.61648,0.30524,0.61598,100.165,100.792,0.4800
urban,C-V2X Mode 4,100,3,0.53830,0.25213,0.58011,100.330,100.805,0.5067
urban,C-V2X Mode 4,100,4,0.64645,0.31206,0.60364,100.387,100.794,0.5067
urban,C-V2X Mode 4,100,5,0.71609,0.34559,0.57260,100.663,100.787,0.4693
urban,C-V2X Mode 4,100,6,0.43659,0.20652,0.55632,100.541,100.783,0.4960
urban,C-V2X Mode 4,100,7,0.67841,0.33106,0.62187,100.724,100.816,0.4747
urban,C-V2X Mode 4,100,8,0.65092,0.30440,0.60954,100.591,100.800,0.4907
urban,C-V2X Mode 4,100,9,0.68278,0.32454,0.62724,100.534,100.815,0.4907
urban,C-V2X Mode 4,100,10,0.58638,0.28566,0.59385,100.677,100.799,0.5013
urban,C-V2X Mode 4,100,11,0.57895,0.27404,0.56195,100.574,100.817,0.5120
urban,C-V2X Mode 4,100,12,0.65055,0.33590,0.56292,100.623,100.779,0.4907
urban,C-V2X Mode 4,100,13,0.74697,0.35076,0.55421,100.550,100.797,0.4747
urban,C-V2X Mode 4,100,14,0.76092,0.35441,0.62795,100.695,100.804,0.4693
urban,C-V2X Mode 4,100,15,0.76629,0.36742,0.61522,100.192,100.792,0.4800
urban,C-V2X Mode 4,100,16,0.44037,0.20667,0.59601,100.487,100.800,0.4853
urban,C-V2X Mode 4,100,17,0.68095,0.33956,0.59136,100.242,100.807,0.4907
urban,C-V2X Mode 4,100,18,0.65221,0.33133,0.58684,100.553,100.817,0.4480
urban,C-V2X Mode 4,100,19,0.60353,0.28902,0.56889,100.051,100.792,0.4587
urban,UDP,100,0,0.61538,0.61538,0.55559,9.504,9.207,0.4907
urban,UDP,100,1,0.83692,0.83692,0.60591,8.789,9.206,0.5013
urban,UDP,100,2,0.60075,0.60075,0.62149,9.606,9.194,0.4800
urban,UDP,100,3,0.53369,0.53369,0.58194,27.105,25.597,0.5067
urban,UDP,100,4,0.64468,0.64468,0.61166,27.885,25.672,0.5067
urban,UDP,100,5,0.73716,0.73716,0.56667,8.473,9.224,0.4693
urban,UDP,100,6,0.41812,0.41812,0.55318,8.902,9.203,0.4960
urban,UDP,100,7,0.68030,0.68030,0.62802,9.588,9.204,0.4747
urban,UDP,100,8,0.67143,0.67143,0.61813,8.790,9.181,0.4907
urban,UDP,100,9,0.69231,0.69231,0.63968,8.617,9.218,0.4907
urban,UDP,100,10,0.60430,0.60430,0.60349,9.109,9.212,0.5013
urban,UDP,100,11,0.54667,0.54667,0.55233,27.028,25.807,0.5120
urban,UDP,100,12,0.68022,0.68022,0.56124,9.105,9.209,0.4907
urban,UDP,100,13,0.79091,0.79091,0.54579,9.921,9.250,0.4747
urban,UDP,100,14,0.84406,0.84406,0.63693,8.798,9.207,0.4693
urban,UDP,100,15,0.81311,0.81311,0.62166,8.631,9.227,0.4800
urban,UDP,100,16,0.40333,0.40333,0.60121,9.178,9.211,0.4853
urban,UDP,100,17,0.71722,0.71722,0.59489,8.546,9.211,0.4907
urban,UDP,100,18,0.62811,0.62811,0.57926,8.717,9.215,0.4480
urban,UDP,100,19,0.59294,0.59294,0.55977,8.872,9.201,0.4587
urban,MQTT,100,0,0.55385,0.41062,0.49720,259.169,430.757,0.4907
urban,MQTT,100,1,0.80108,0.58710,0.54815,245.412,425.182,0.5013
urban,MQTT,100,2,0.52659,0.38614,0.56412,281.191,425.255,0.4800
urban,MQTT,100,3,0.47518,0.33191,0.52674,287.532,426.090,0.5067
urban,MQTT,100,4,0.56986,0.40248,0.55666,257.823,425.147,0.5067
urban,MQTT,100,5,0.65479,0.48582,0.50843,260.095,425.988,0.4693
urban,MQTT,100,6,0.34420,0.25217,0.49466,251.083,430.749,0.4960
urban,MQTT,100,7,0.60833,0.44356,0.57053,257.315,425.190,0.4747
urban,MQTT,100,8,0.60330,0.44396,0.56137,255.283,423.779,0.4907
urban,MQTT,100,9,0.60733,0.44505,0.58354,232.920,421.809,0.4907
urban,MQTT,100,10,0.52616,0.38280,0.54822,258.434,424.224,0.5013
urban,MQTT,100,11,0.50246,0.35368,0.50584,260.093,429.595,0.5120
urban,MQTT,100,12,0.60000,0.42711,0.50395,264.832,428.836,0.4907
urban,MQTT,100,13,0.73409,0.53636,0.48755,262.861,430.173,0.4747
urban,MQTT,100,14,0.80996,0.62261,0.58133,242.919,420.326,0.4693
urban,MQTT,100,15,0.74644,0.54494,0.56387,251.546,424.491,0.4800
urban,MQTT,100,16,0.31963,0.22778,0.54616,255.264,425.089,0.4853
urban,MQTT,100,17,0.64652,0.47656,0.53785,253.152,426.768,0.4907
urban,MQTT,100,18,0.56586,0.43614,0.52104,247.999,425.642,0.4480
urban,MQTT,100,19,0.52863,0.41098,0.50224,249.275,426.907,0.4587
highway,QDAP,25,0,0.44776,0.44776,0.37436,2.796,9.499,0.1333
highway,QDAP,25,1,0.49852,0.49852,0.38472,2.814,9.580,0.1333
highway,QDAP,25,2,0.44745,0.44745,0.38678,3.009,9.781,0.1333
highway,QDAP,25,3,0.46356,0.46356,0.37691,2.364,9.230,0.1333
highway,QDAP,25,4,0.45869,0.45869,0.37756,2.996,9.676,0.1333
highway,QDAP,25,5,0.43491,0.43491,0.36778,2.783,9.587,0.1333
highway,QDAP,25,6,0.44898,0.44898,0.38945,2.546,9.728,0.1333
highway,QDAP,25,7,0.44910,0.44910,0.35831,2.425,9.199,0.1333
highway,QDAP,25,8,0.46084,0.46084,0.38236,2.608,9.747,0.1333
highway,QDAP,25,9,0.44073,0.44073,0.38050,2.558,9.452,0.1333
highway,QDAP,25,10,0.39535,0.39535,0.37015,2.795,9.745,0.1333
highway,QDAP,25,11,0.44868,0.44868,0.39087,2.999,9.703,0.1333
highway,QDAP,25,12,0.46628,0.46628,0.37410,3.022,9.566,0.1333
highway,QDAP,25,13,0.43119,0.43119,0.37596,2.827,9.734,0.1333
highway,QDAP,25,14,0.40056,0.40056,0.37458,3.121,9.914,0.1333
highway,QDAP,25,15,0.45161,0.45161,0.37919,2.161,9.508,0.1333
highway,QDAP,25,16,0.44970,0.44970,0.38328,3.223,9.864,0.1333
highway,QDAP,25,17,0.45614,0.45614,0.38091,2.943,9.567,0.1333
highway,QDAP,25,18,0.46591,0.46591,0.37141,2.504,9.304,0.1333
highway,QDAP,25,19,0.44776,0.44776,0.37258,2.963,9.648,0.1333
highway,DSRC 802.11p,25,0,0.33433,0.33433,0.36079,2.275,2.425,0.1333
highway,DSRC 802.11p,25,1,0.36202,0.36202,0.36770,2.314,2.450,0.1333
highway,DSRC 802.11p,25,2,0.34535,0.34535,0.37146,2.606,2.504,0.1333
highway,DSRC 802.11p,25,3,0.34402,0.34402,0.36233,2.281,2.398,0.1333
highway,DSRC 802.11p,25,4,0.33048,0.33048,0.35899,1.845,2.439,0.1333
highway,DSRC 802.11p,25,5,0.37870,0.37870,0.35214,2.203,2.438,0.1333
highway,DSRC 802.11p,25,6,0.35569,0.35569,0.37050,1.707,2.506,0.1333
highway,DSRC 802.11p,25,7,0.32934,0.32934,0.34157,2.057,2.433,0.1333
highway,DSRC 802.11p,25,8,0.36145,0.36145,0.36374,2.533,2.506,0.1333
highway,DSRC 802.11p,25,9,0.32827,0.32827,0.36589,2.619,2.490,0.1333
highway,DSRC 802.11p,25,10,0.27616,0.27616,0.35080,2.974,2.473,0.1333
highway,DSRC 802.11p,25,11,0.32551,0.32551,0.37294,2.164,2.452,0.1333
highway,DSRC 802.11p,25,12,0.36070,0.36070,0.35878,2.857,2.463,0.1333
highway,DSRC 802.11p,25,13,0.33639,0.33639,0.35935,2.053,2.553,0.1333
highway,DSRC 802.11p,25,14,0.31373,0.31373,0.35849,2.917,2.478,0.1333
highway,DSRC 802.11p,25,15,0.35191,0.35191,0.36133,2.049,2.488,0.1333
highway,DSRC 802.11p,25,16,0.32840,0.32840,0.36526,2.515,2.516,0.1333
highway,DSRC 802.11p,25,17,0.35088,0.35088,0.36407,3.029,2.462,0.1333
highway,DSRC 802.11p,25,18,0.36648,0.36648,0.35663,2.030,2.470,0.1333
highway,DSRC 802.11p,25,19,0.37015,0.37015,0.35379,1.677,2.476,0.1333
highway,802.11bd,25,0,0.45373,0.45373,0.43878,1.457,1.475,0.1333
highway,802.11bd,25,1,0.51335,0.51335,0.44894,1.268,1.480,0.1333
highway,802.11bd,25,2,0.47748,0.47748,0.45204,1.435,1.461,0.1333
highway,802.11bd,25,3,0.52187,0.52187,0.43840,1.152,1.466,0.1333
highway,802.11bd,25,4,0.45584,0.45584,0.43466,1.207,1.511,0.1333
highway,802.11bd,25,5,0.47633,0.47633,0.43303,1.506,1.478,0.1333
highway,802.11bd,25,6,0.50146,0.50146,0.45308,1.571,1.454,0.1333
highway,802.11bd,25,7,0.45210,0.45210,0.42181,1.472,1.481,0.1333
highway,802.11bd,25,8,0.46988,0.46988,0.44732,1.266,1.487,0.1333
highway,802.11bd,25,9,0.48328,0.48328,0.44595,1.527,1.493,0.1333
highway,802.11bd,25,10,0.41860,0.41860,0.43051,1.399,1.487,0.1333
highway,802.11bd,25,11,0.44575,0.44575,0.45173,1.012,1.464,0.1333
highway,802.11bd,25,12,0.49853,0.49853,0.43561,1.307,1.468,0.1333
highway,802.11bd,25,13,0.46177,0.46177,0.43946,1.243,1.496,0.1333
highway,802.11bd,25,14,0.46218,0.46218,0.43430,1.560,1.505,0.1333
highway,802.11bd,25,15,0.43109,0.43109,0.44213,1.461,1.464,0.1333
highway,802.11bd,25,16,0.44379,0.44379,0.44892,1.589,1.484,0.1333
highway,802.11bd,25,17,0.49415,0.49415,0.44211,2.086,1.464,0.1333
highway,802.11bd,25,18,0.49716,0.49716,0.43154,1.465,1.459,0.1333
highway,802.11bd,25,19,0.48657,0.48657,0.43428,1.685,1.482,0.1333
highway,C-V2X Mode 4,25,0,0.43881,0.20299,0.40062,100.353,100.780,0.1333
highway,C-V2X Mode 4,25,1,0.48665,0.21662,0.41176,100.673,100.771,0.1333
highway,C-V2X Mode 4,25,2,0.42643,0.22222,0.41512,99.924,100.729,0.1333
highway,C-V2X Mode 4,25,3,0.44606,0.22741,0.40405,100.985,100.765,0.1333
highway,C-V2X Mode 4,25,4,0.45014,0.21083,0.40249,99.919,100.825,0.1333
highway,C-V2X Mode 4,25,5,0.44675,0.21893,0.39535,100.421,100.750,0.1333
highway,C-V2X Mode 4,25,6,0.45773,0.20991,0.41662,100.607,100.796,0.1333
highway,C-V2X Mode 4,25,7,0.46407,0.25749,0.38528,100.411,100.856,0.1333
highway,C-V2X Mode 4,25,8,0.47289,0.26205,0.41035,100.914,100.710,0.1333
highway,C-V2X Mode 4,25,9,0.44377,0.23708,0.41004,97.461,100.683,0.1333
highway,C-V2X Mode 4,25,10,0.39535,0.19186,0.39580,96.458,100.630,0.1333
highway,C-V2X Mode 4,25,11,0.46041,0.24047,0.41843,99.559,100.826,0.1333
highway,C-V2X Mode 4,25,12,0.46921,0.24047,0.40063,97.152,100.690,0.1333
highway,C-V2X Mode 4,25,13,0.41590,0.22018,0.40337,100.174,100.864,0.1333
highway,C-V2X Mode 4,25,14,0.39496,0.17647,0.40002,100.226,100.814,0.1333
highway,C-V2X Mode 4,25,15,0.42522,0.21701,0.40491,99.726,100.832,0.1333
highway,C-V2X Mode 4,25,16,0.47041,0.22781,0.41076,99.524,100.783,0.1333
highway,C-V2X Mode 4,25,17,0.45029,0.20175,0.40627,101.007,100.854,0.1333
highway,C-V2X Mode 4,25,18,0.42614,0.23580,0.39717,99.955,100.774,0.1333
highway,C-V2X Mode 4,25,19,0.45970,0.22985,0.40118,99.581,100.843,0.1333
highway,UDP,25,0,0.38209,0.38209,0.34571,8.786,9.152,0.1333
highway,UDP,25,1,0.44510,0.44510,0.35430,6.650,9.093,0.1333
highway,UDP,25,2,0.39940,0.39940,0.35736,7.995,9.497,0.1333
highway,UDP,25,3,0.41108,0.41108,0.34690,7.074,9.308,0.1333
highway,UDP,25,4,0.37322,0.37322,0.34938,9.339,9.226,0.1333
highway,UDP,25,5,0.41124,0.41124,0.33892,10.779,9.249,0.1333
highway,UDP,25,6,0.40816,0.40816,0.36119,9.274,9.268,0.1333
highway,UDP,25,7,0.36527,0.36527,0.32796,7.897,9.105,0.1333
highway,UDP,25,8,0.40663,0.40663,0.35162,7.320,9.124,0.1333
highway,UDP,25,9,0.40122,0.40122,0.35316,8.100,9.586,0.1333
highway,UDP,25,10,0.35756,0.35756,0.34382,8.423,9.168,0.1333
highway,UDP,25,11,0.39589,0.39589,0.36296,9.663,9.228,0.1333
highway,UDP,25,12,0.42522,0.42522,0.34675,9.460,9.040,0.1333
highway,UDP,25,13,0.33333,0.33333,0.34726,10.105,9.292,0.1333
highway,UDP,25,14,0.36695,0.36695,0.34618,6.924,9.335,0.1333
highway,UDP,25,15,0.39883,0.39883,0.34775,7.071,9.013,0.1333
highway,UDP,25,16,0.43195,0.43195,0.35507,7.096,9.038,0.1333
highway,UDP,25,17,0.42982,0.42982,0.35289,9.240,9.095,0.1333
highway,UDP,25,18,0.42045,0.42045,0.34507,9.025,9.164,0.1333
highway,UDP,25,19,0.40000,0.40000,0.34111,8.748,9.168,0.1333
highway,MQTT,25,0,0.36716,0.36716,0.30570,13.694,409.042,0.1333
highway,MQTT,25,1,0.32047,0.30564,0.31723,207.262,409.450,0.1333
highway,MQTT,25,2,0.36637,0.36336,0.32143,18.541,409.434,0.1333
highway,MQTT,25,3,0.37318,0.34985,0.30745,208.676,408.552,0.1333
highway,MQTT,25,4,0.31909,0.31054,0.31345,205.466,408.727,0.1333
highway,MQTT,25,5,0.37574,0.34615,0.29623,209.544,409.376,0.1333
highway,MQTT,25,6,0.37609,0.35860,0.31926,207.738,410.759,0.1333
highway,MQTT,25,7,0.32635,0.31138,0.28809,208.763,409.323,0.1333
highway,MQTT,25,8,0.37048,0.36145,0.31092,206.110,408.414,0.1333
highway,MQTT,25,9,0.37082,0.34650,0.31621,208.583,408.290,0.1333
highway,MQTT,25,10,0.32849,0.30523,0.30467,209.017,408.165,0.1333
highway,MQTT,25,11,0.36657,0.36070,0.32088,160.317,409.022,0.1333
highway,MQTT,25,12,0.36070,0.35191,0.30578,208.188,408.289,0.1333
highway,MQTT,25,13,0.30887,0.29969,0.30916,207.332,408.798,0.1333
highway,MQTT,25,14,0.33333,0.31653,0.30705,208.290,409.162,0.1333
highway,MQTT,25,15,0.34311,0.34018,0.30801,14.076,408.475,0.1333
highway,MQTT,25,16,0.37574,0.35503,0.31295,207.087,409.155,0.1333
highway,MQTT,25,17,0.35380,0.34211,0.31352,206.984,408.904,0.1333
highway,MQTT,25,18,0.37216,0.35795,0.30772,209.444,408.553,0.1333
highway,MQTT,25,19,0.34925,0.34328,0.30420,175.648,408.402,0.1333
highway,QDAP,50,0,0.45429,0.45429,0.39590,2.711,9.614,0.2667
highway,QDAP,50,1,0.40499,0.40499,0.40413,2.728,9.841,0.2667
highway,QDAP,50,2,0.44907,0.44907,0.40572,2.954,9.917,0.2667
highway,QDAP,50,3,0.41935,0.41935,0.39327,2.903,9.728,0.2667
highway,QDAP,50,4,0.45876,0.45876,0.39600,2.609,9.899,0.2667
highway,QDAP,50,5,0.43872,0.43872,0.39390,2.563,9.596,0.2667
highway,QDAP,50,6,0.41463,0.41463,0.40050,2.725,9.954,0.2667
highway,QDAP,50,7,0.45455,0.45455,0.39504,2.681,9.495,0.2667
highway,QDAP,50,8,0.43533,0.43533,0.39327,2.674,9.648,0.2667
highway,QDAP,50,9,0.41033,0.41033,0.39786,2.357,9.892,0.2667
highway,QDAP,50,10,0.41467,0.41467,0.39849,2.749,9.877,0.2667
highway,QDAP,50,11,0.44070,0.44070,0.40323,2.591,9.909,0.2667
highway,QDAP,50,12,0.39890,0.39890,0.38755,2.794,9.563,0.2667
highway,QDAP,50,13,0.40831,0.40831,0.38887,3.086,9.811,0.2667
highway,QDAP,50,14,0.39390,0.39390,0.39913,2.805,9.907,0.2667
highway,QDAP,50,15,0.41326,0.41326,0.39465,2.546,9.718,0.2667
highway,QDAP,50,16,0.44913,0.44913,0.40365,3.244,10.068,0.2667
highway,QDAP,50,17,0.38409,0.38409,0.39353,3.106,9.710,0.2667
highway,QDAP,50,18,0.45022,0.45022,0.39575,2.523,9.800,0.2667
highway,QDAP,50,19,0.43759,0.43759,0.39667,2.920,9.857,0.2667
highway,DSRC 802.11p,50,0,0.32571,0.32571,0.37903,1.909,2.454,0.2667
highway,DSRC 802.11p,50,1,0.31484,0.31484,0.38716,2.326,2.484,0.2667
highway,DSRC 802.11p,50,2,0.33716,0.33716,0.38911,2.563,2.527,0.2667
highway,DSRC 802.11p,50,3,0.31276,0.31276,0.37851,1.698,2.470,0.2667
highway,DSRC 802.11p,50,4,0.35456,0.35456,0.37938,2.968,2.469,0.2667
highway,DSRC 802.11p,50,5,0.34401,0.34401,0.37837,2.412,2.471,0.2667
highway,DSRC 802.11p,50,6,0.31707,0.31707,0.38346,2.406,2.480,0.2667
highway,DSRC 802.11p,50,7,0.34199,0.34199,0.37733,1.913,2.470,0.2667
highway,DSRC 802.11p,50,8,0.32684,0.32684,0.37828,2.678,2.468,0.2667
highway,DSRC 802.11p,50,9,0.33967,0.33967,0.38215,2.596,2.505,0.2667
highway,DSRC 802.11p,50,10,0.32000,0.32000,0.38269,2.288,2.492,0.2667
highway,DSRC 802.11p,50,11,0.32211,0.32211,0.38589,2.219,2.463,0.2667
highway,DSRC 802.11p,50,12,0.31087,0.31087,0.37299,2.896,2.462,0.2667
highway,DSRC 802.11p,50,13,0.28797,0.28797,0.37420,2.273,2.514,0.2667
highway,DSRC 802.11p,50,14,0.30652,0.30652,0.38336,2.064,2.498,0.2667
highway,DSRC 802.11p,50,15,0.31876,0.31876,0.38009,2.028,2.487,0.2667
highway,DSRC 802.11p,50,16,0.36337,0.36337,0.38703,2.031,2.487,0.2667
highway,DSRC 802.11p,50,17,0.29081,0.29081,0.37728,2.355,2.468,0.2667
highway,DSRC 802.11p,50,18,0.34055,0.34055,0.38210,2.746,2.479,0.2667
highway,DSRC 802.11p,50,19,0.33661,0.33661,0.37969,2.437,2.479,0.2667
highway,802.11bd,50,0,0.45286,0.45286,0.45025,1.387,1.487,0.2667
highway,802.11bd,50,1,0.42857,0.42857,0.45882,1.673,1.497,0.2667
highway,802.11bd,50,2,0.46915,0.46915,0.46127,1.309,1.491,0.2667
highway,802.11bd,50,3,0.43899,0.43899,0.44914,1.371,1.486,0.2667
highway,802.11bd,50,4,0.47467,0.47467,0.45213,1.324,1.494,0.2667
highway,802.11bd,50,5,0.45682,0.45682,0.44535,1.407,1.499,0.2667
highway,802.11bd,50,6,0.45337,0.45337,0.45628,1.624,1.499,0.2667
highway,802.11bd,50,7,0.48773,0.48773,0.44875,1.399,1.482,0.2667
highway,802.11bd,50,8,0.47844,0.47844,0.44791,1.863,1.477,0.2667
highway,802.11bd,50,9,0.43342,0.43342,0.45113,1.370,1.505,0.2667
highway,802.11bd,50,10,0.41600,0.41600,0.45439,1.588,1.495,0.2667
highway,802.11bd,50,11,0.44802,0.44802,0.45788,1.685,1.491,0.2667
highway,802.11bd,50,12,0.41128,0.41128,0.44393,1.383,1.478,0.2667
highway,802.11bd,50,13,0.42407,0.42407,0.44550,1.305,1.494,0.2667
highway,802.11bd,50,14,0.41331,0.41331,0.45551,1.501,1.487,0.2667
highway,802.11bd,50,15,0.45839,0.45839,0.45057,1.529,1.484,0.2667
highway,802.11bd,50,16,0.44477,0.44477,0.45911,1.369,1.484,0.2667
highway,802.11bd,50,17,0.39918,0.39918,0.44881,1.652,1.496,0.2667
highway,802.11bd,50,18,0.45887,0.45887,0.45266,1.633,1.490,0.2667
highway,802.11bd,50,19,0.44180,0.44180,0.45007,1.310,1.467,0.2667
highway,C-V2X Mode 4,50,0,0.42143,0.22000,0.41135,100.020,100.859,0.2667
highway,C-V2X Mode 4,50,1,0.39945,0.19279,0.41902,101.413,100.797,0.2667
highway,C-V2X Mode 4,50,2,0.42755,0.16930,0.42089,99.390,100.793,0.2667
highway,C-V2X Mode 4,50,3,0.41655,0.17672,0.41078,100.458,100.821,0.2667
highway,C-V2X Mode 4,50,4,0.43705,0.21418,0.41253,100.058,100.774,0.2667
